;ID;nome;nome_completo;idade;altura;peso;nacionalidade;overall;potencial;crescimento;total_stats;base_stats;posicoes;posicao_preferida;clube;valor_euro;salario_euro;passe_euro;posicao_clube;fim_contrato;numero_camisa;entrou_no_clube;emprestimo;selecao;posicao_selecao;numero_selecao;pe;dedicacao_ataque;dedicacao_defesa;velocidade_total;chute_total;ultrapassagem_total;drible_total;defesa_total;fisico_total;cruzamento;finalizacao;cabeceio;passe_curto;voleio;firula;curva;falta;passe_longo;controle_bola;aceleracao;explosao;agilidade;reacao;equilibrio;forca_chute;pulo;stamina;forca;chute_longo;agressividade;interceptacao;posicionamento;visao_jogo;penaltis;calma;marcacao;combate;carrinho;GK_mergulho;GK_maos;GK_chute;GK_posicionamento;GK_reflexos
4442;248550;Vivian;Daniel Vivian Moreno;21;183;83;Spain;71;80;9;1669;361;CB;CB;Athletic Club de Bilbao;3900000;11000;9000000;RES;2023.0;12.0;2019;False;Fora;;;Direito;Alta;Média;68;38;53;56;72;74;44;38;72;66;46;50;28;22;66;60;67;69;65;66;71;46;82;65;76;25;76;72;28;43;67;65;71;73;68;9;8;12;10;8
2063;233152;K. Itakura;Ko Itakura;24;186;75;Japan;74;80;6;1714;379;CB;CB;FC Schalke 04;6000000;64000;0;SUB;2022.0;3.0;2019;True;Fora;;;Direito;Média;Média;77;32;53;65;76;76;30;20;72;68;24;63;30;40;65;65;74;79;71;67;69;64;84;85;75;24;67;78;38;48;38;64;74;79;73;13;6;9;10;12
2065;219585;M. Valjent;Martin Valjent;25;187;83;Slovakia;74;80;6;1755;379;CB;CB;RCD Mallorca;6000000;19000;14400000;CB;2025.0;24.0;2019;False;Fora;;;Direito;Média;Média;66;36;55;65;75;82;39;25;75;67;40;62;54;30;59;66;68;65;74;64;65;49;82;83;83;47;78;62;52;53;26;56;77;80;75;8;15;13;9;10
2378;240359;O. Alderete;Omar Alderete;24;188;77;Paraguay;74;80;6;1850;395;CB;CB;Valencia CF;6000000;28000;0;CB;2022.0;15.0;2020;True;Fora;;;Esquerdo;Média;Média;66;56;59;63;74;77;56;54;75;68;47;62;52;41;68;67;63;68;57;68;58;63;80;74;77;57;82;76;62;47;45;59;70;77;74;7;13;14;13;15
4391;245021;M. Loum;Mamadou Loum;24;188;80;Senegal;71;80;9;1748;372;CDM,CM;CB;Deportivo Alavés;3900000;7000;0;SUB;2022.0;6.0;2019;True;Fora;;;Direito;Média;Alta;49;53;59;61;70;80;42;40;69;71;38;61;50;42;66;65;47;51;53;68;49;78;75;76;81;63;85;72;50;56;47;72;70;71;63;11;13;11;8;6
2513;235036;W. Faes;Wout Faes;23;187;82;Belgium;73;80;7;1615;351;CB;CB;Stade de Reims;5500000;16000;12100000;CB;2024.0;2.0;2020;False;Fora;;;Direito;Baixa;Média;55;37;54;57;73;75;32;31;73;70;24;53;41;35;70;65;62;50;42;69;58;60;70;70;79;27;74;72;39;42;42;69;72;75;74;12;10;8;7;7
4234;252235;S. Magkeev;Stanislav Magkeev;22;186;76;Russia;71;80;9;1625;360;CDM,CB;CB;Lokomotiv Moscow;4000000;22000;7200000;CB;2024.0;37.0;2019;False;Fora;;;Direito;Média;Alta;62;34;59;58;73;74;50;30;61;68;36;58;34;20;64;59;60;63;48;70;57;49;73;75;76;27;67;74;26;62;47;52;75;74;72;12;12;8;7;11
2600;222428;J. Komar;Juan Cruz Komar;24;190;83;Argentina;73;80;7;1635;360;CB;CB;Club Atlético Talleres;5500000;10000;9400000;SUB;2023.0;6.0;2016;False;Fora;;;Direito;Baixa;Média;66;36;53;53;73;79;29;33;76;70;35;44;30;37;64;64;64;68;62;70;48;50;60;78;82;28;78;74;35;47;49;66;72;74;72;6;7;6;15;8
2780;229682;D. Fry;Dael Fry;23;191;72;England;73;80;7;1586;352;CB;CB;Middlesbrough;5500000;18000;11600000;CB;2023.0;6.0;2014;False;Fora;;;Direito;Média;Média;64;29;55;58;74;72;54;25;73;62;26;57;28;22;53;63;61;66;36;74;62;40;82;66;76;25;65;76;29;58;36;70;76;72;72;10;8;12;14;7
3474;239136;N. Cozza;Nicolas Cozza;22;178;72;France;72;80;8;1766;385;CB,LB;CB;Montpellier HSC;4900000;14000;10800000;LB;2023.0;31.0;2017;False;Fora;;;Esquerdo;Média;Média;77;37;61;66;73;71;59;31;65;69;29;64;60;36;63;68;78;76;61;69;74;47;77;69;70;35;72;74;49;52;50;63;73;74;71;6;10;8;14;13
3914;242603;H. Marcelin;Harisson Marcelin;21;197;82;France;71;79;8;1546;343;CB;CB;AS Monaco;3900000;18000;8199999;RES;2024.0;15.0;2020;False;Fora;;;Direito;Média;Média;62;35;49;51;71;75;24;30;69;64;32;49;28;32;58;55;54;68;46;68;37;59;68;62;84;27;69;68;27;52;35;65;70;73;72;15;11;12;14;14
4018;229901;H. Souttar;Harry Souttar;22;200;79;Australia;71;79;8;1488;322;CB;CB;Stoke City;3900000;14000;8199999;CB;2025.0;36.0;2016;False;Australia;CB;19.0;Direito;Média;Alta;41;28;48;58;72;75;24;25;71;63;23;56;26;31;58;62;43;40;58;70;33;33;70;66;84;26;63;72;26;47;40;52;73;70;71;12;12;12;15;13
4356;240671;Y. Çetin;Yıldırım Mert Çetin;24;189;90;Turkey;71;79;8;1624;357;CB;CB;Hellas Verona;3900000;22000;0;SUB;2022.0;15.0;2019;True;Fora;;;Direito;Média;Alta;59;42;54;59;72;71;48;38;71;64;37;61;48;39;53;62;53;63;46;68;39;57;71;55;78;41;72;71;30;50;42;68;70;74;74;5;10;12;12;10
3648;241197;A. Al Amri;Abdulelah Al Amri;24;185;75;Saudi Arabia;72;79;7;1590;342;CB;CB;Al Nassr;4400000;21000;8400000;CB;2024.0;5.0;2015;False;Fora;;;Direito;Média;Média;71;28;47;44;69;83;33;20;79;57;21;37;29;32;62;48;65;76;55;67;52;45;92;78;82;22;87;70;38;41;45;52;66;69;69;11;8;13;9;12
4533;246388;N. Ferraresi;Nahuel Ferraresi;22;189;80;Venezuela;71;79;8;1488;324;CB,RB;CB;Estoril Praia;3900000;5000;9000000;CB;2022.0;28.0;2020;False;Fora;;;Direito;Baixa;Média;65;26;48;40;71;74;27;21;64;67;29;29;27;24;62;47;57;72;53;68;54;40;76;64;78;17;74;69;25;35;42;61;70;75;74;8;8;6;14;12
4541;252018;K. Piątkowski;Kamil Piątkowski;21;191;83;Poland;71;79;8;1853;408;CB,RM;CB;FC Red Bull Salzburg;3900000;11000;6600000;SUB;2026.0;4.0;2021;False;Fora;;;Direito;Alta;Alta;81;47;64;65;69;82;65;41;70;67;25;62;58;34;68;67;80;82;73;66;72;68;74;82;84;47;77;68;59;62;36;68;67;71;66;13;15;10;12;12
3567;232693;C. Awaziem;Chidozie Awaziem;24;189;77;Nigeria;72;79;7;1610;359;CB;CB;Alanyaspor;4400000;9000;0;CB;2022.0;15.0;2020;True;Fora;;;Direito;Média;Alta;68;39;45;60;73;74;30;36;70;63;30;57;33;25;54;63;64;71;63;73;51;53;74;67;76;37;77;73;28;30;40;69;73;73;71;12;5;11;14;13
4002;241171;A. Obispo;Armando Obispo;22;185;79;Netherlands;71;79;8;1731;379;CB;CB;PSV;3900000;9000;6200000;SUB;2022.0;4.0;2017;False;Fora;;;Esquerdo;Média;Média;74;42;57;60;70;76;32;35;68;74;37;53;41;58;71;67;71;77;69;64;64;62;83;71;81;41;70;69;29;45;39;59;70;72;65;12;14;11;8;8
4015;244238;J. Bijol;Jaka Bijol;22;190;85;Slovenia;71;79;8;1829;397;CDM,CB;CB;PFC CSKA Moscow;4000000;20000;7200000;CB;2023.0;29.0;2018;False;Fora;;;Direito;Média;Alta;65;61;63;60;71;77;50;64;77;72;55;58;47;47;67;65;62;67;53;69;51;71;76;70;84;53;68;70;53;66;49;58;68;72;70;13;7;12;10;13
2525;237985;K. Danso;Kevin Danso;22;190;87;Austria;73;79;6;1609;358;CB;CB;Racing Club de Lens;4400000;18000;9700000;CB;2026.0;4.0;2021;False;Fora;;;Direito;Média;Média;78;32;45;55;72;76;39;26;78;55;31;52;35;31;48;58;70;84;59;66;51;49;81;56;85;25;79;65;33;35;42;65;70;76;73;12;13;6;11;15
3244;255891;B. Šutalo;Boško Šutalo;21;188;72;Croatia;72;79;7;1576;342;CB;CB;Hellas Verona;4400000;20000;0;RES;2022.0;31.0;2020;True;Fora;;;Direito;Média;Média;64;31;51;54;75;67;58;25;65;64;25;47;26;22;57;55;65;64;77;75;52;41;65;62;69;31;68;81;28;32;44;57;78;75;68;13;14;14;11;5
2021;230021;J. Aidoo;Joseph Aidoo;25;184;80;Ghana;74;79;5;1538;343;CB;CB;RC Celta;5500000;17000;12000000;SUB;2024.0;15.0;2019;False;Fora;;;Direito;Média;Alta;73;25;40;45;73;87;29;18;76;59;21;35;24;28;42;48;69;76;62;65;69;40;85;77;91;23;88;71;25;23;31;63;70;76;72;11;6;9;13;6
3019;230578;M. Diakhaby;Mouctar Diakhaby;24;189;78;France;73;79;6;1648;356;CB,CDM;CB;Valencia CF;4400000;20000;10100000;RES;2023.0;12.0;2018;False;Fora;;;Direito;Média;Média;58;38;53;58;74;75;28;36;80;70;31;56;34;26;57;61;59;58;57;67;46;49;78;69;77;29;76;73;47;57;49;69;72;75;70;15;11;10;14;11
2746;234986;P. Retsos;Panagiotis Retsos;22;186;79;Greece;73;79;6;1644;361;CB,RB,LB;CB;Bayer 04 Leverkusen;4400000;28000;8400000;RES;2022.0;3.0;2017;False;Greece;RES;28.0;Direito;Média;Alta;65;35;59;56;75;71;57;26;70;77;26;46;31;29;62;66;63;67;66;72;51;60;74;67;74;33;69;75;37;42;33;73;72;79;73;14;9;11;6;7
2715;247019;B. Kouyaté;Boubakar Kouyaté;24;192;78;Mali;73;79;6;1627;357;CB,RB;CB;FC Metz;4400000;12000;9700000;CB;2024.0;23.0;2020;False;Fora;;;Direito;Média;Média;62;37;50;58;73;77;46;23;82;63;28;56;44;28;54;61;69;56;61;63;42;67;89;71;82;41;70;70;30;35;34;59;70;75;73;13;7;8;6;10
2706;251886;A. Frías;Adonis Frías;23;180;77;Argentina;73;79;6;1737;376;CB;CB;Defensa y Justicia;4400000;10000;7500000;CB;2023.0;2.0;2016;False;Fora;;;Direito;Alta;Alta;69;34;59;65;73;76;36;28;70;74;30;64;36;40;67;66;66;72;68;71;62;47;74;73;76;27;79;75;46;59;53;74;72;73;74;10;12;12;12;13
2507;240926;N. Phillips;Nathaniel Phillips;24;190;84;England;73;79;6;1544;333;CB;CB;Liverpool;4400000;52000;9000000;RES;2025.0;47.0;2017;False;Fora;;;Direito;Baixa;Média;53;30;49;50;73;78;30;23;78;66;30;48;29;35;58;52;51;54;44;69;55;49;78;69;82;21;80;69;28;39;45;62;74;75;70;9;6;6;12;10
3052;223654;Fede;Federico San Emeterio Díaz;24;174;68;Spain;73;79;6;1882;394;CDM,CM;CB;Real Valladolid CF;4400000;8000;7900000;RES;2023.0;20.0;2018;False;Fora;;;Direito;Baixa;Alta;62;56;62;62;74;78;55;51;66;66;56;59;53;56;66;63;63;62;57;72;81;70;70;84;75;51;80;76;53;65;59;70;72;75;80;11;9;7;6;13
2066;231361;J. Gnagnon;Joris Gnagnon;24;182;89;France;74;79;5;1658;357;CB;CB;Sevilla FC;6000000;17000;13100000;RES;2023.0;26.0;2018;False;Fora;;;Direito;Baixa;Alta;50;39;56;59;74;79;45;28;73;67;32;58;39;38;71;68;49;51;37;68;46;67;78;60;91;35;75;75;44;47;52;72;73;74;71;11;6;14;9;6
3182;241031;F. Garcés;Facundo Garcés;21;188;82;Argentina;72;79;7;1617;353;CB;CB;Club Atlético Colón;4400000;7000;7500000;CB;2022.0;33.0;2017;False;Fora;;;Direito;Média;Média;60;37;52;54;73;77;38;31;69;63;26;50;36;33;53;56;59;61;61;69;48;55;70;71;80;29;77;71;43;53;49;70;75;73;71;7;6;9;12;13
3371;247500;Edgar;Edgar González Estrada;24;193;78;Spain;72;79;7;1693;381;CDM,CB;CB;Real Betis;4400000;13000;10100000;RES;2023.0;3.0;2018;False;Fora;;;Direito;Alta;Alta;60;49;60;62;72;78;49;50;71;69;37;64;32;30;66;64;59;60;55;68;40;54;59;79;77;46;82;73;52;64;32;65;69;74;70;7;14;7;12;8
3387;232658;D. Doekhi;Danilho Doekhi;23;190;83;Netherlands;72;79;7;1677;366;CB;CB;Vitesse;4400000;10000;7500000;CB;2022.0;3.0;2018;False;Fora;;;Direito;Média;Alta;54;42;57;63;71;79;40;39;69;70;39;60;39;29;67;69;48;58;62;67;54;61;75;77;84;31;70;70;40;57;33;68;72;72;70;9;9;10;13;14
1804;225161;Vallejo;Jesús Vallejo Lázaro;24;184;79;Spain;75;79;4;1718;374;CB;CB;Real Madrid;7000000;82000;14900000;RES;2024.0;5.0;2015;False;Fora;;;Direito;Baixa;Alta;68;42;57;63;76;68;41;44;74;71;36;57;29;31;72;69;66;70;68;77;66;49;77;48;72;31;81;77;34;49;45;75;78;75;74;10;13;15;13;6
1576;223671;S. Posch;Stefan Posch;24;189;82;Austria;75;79;4;1541;343;CB,RB;CB;TSG 1899 Hoffenheim;7000000;24000;12400000;CB;2024.0;38.0;2017;False;Austria;RES;5.0;Direito;Média;Média;71;29;50;43;79;71;35;23;77;69;28;34;26;24;58;50;70;71;46;69;59;42;72;63;76;25;66;77;36;36;38;68;78;81;77;6;8;7;6;8
2059;235454;M. Sarr;Malang Sarr;22;182;75;France;74;78;4;1886;403;CB,LB;CB;Chelsea;5500000;56000;10600000;RES;2025.0;31.0;2020;False;Fora;;;Esquerdo;Baixa;Alta;68;52;68;65;75;75;68;53;74;74;37;62;60;59;68;66;64;71;72;72;69;68;77;72;79;40;68;74;59;63;44;75;75;75;74;6;9;14;12;8
2108;238621;Rodrigo Becão;Rodrigo Nascimento França;25;191;79;Brazil;74;78;4;1540;331;CB;CB;Udinese;5500000;14000;10300000;CB;2024.0;50.0;2019;False;Fora;;;Direito;Baixa;Média;49;33;55;46;77;71;48;30;77;68;24;36;49;27;64;58;46;52;48;72;47;44;71;57;75;32;76;75;28;39;31;69;77;78;73;5;9;6;6;12
4476;221323;J. Onguéné;Jérôme Onguéné;23;186;78;Cameroon;71;78;7;1577;344;CB;CB;FC Red Bull Salzburg;3500000;13000;6000000;RES;2022.0;6.0;2018;False;Fora;;;Direito;Média;Média;70;30;42;58;71;73;32;24;76;58;27;53;28;33;36;58;66;74;72;68;62;45;89;55;80;24;72;70;26;32;47;58;70;70;71;8;14;12;13;12
4519;235405;D. O'Shea;Dara O'Shea;22;188;74;Republic of Ireland;71;78;7;1600;348;CB,RB;CB;West Bromwich Albion;3500000;21000;7400000;RES;2023.0;4.0;2016;False;Fora;;;Direito;Média;Média;62;33;54;54;72;73;57;30;72;65;30;49;37;28;56;59;59;64;55;68;61;48;75;69;75;22;71;72;34;42;45;59;71;73;68;13;8;7;7;10
4260;240988;D. Vavro;Denis Vavro;25;189;81;Slovakia;71;78;7;1676;365;CB;CB;Lazio;3400000;27000;6500000;RES;2024.0;19.0;2021;False;Fora;;;Direito;Média;Média;63;49;51;55;70;77;26;37;74;69;36;52;25;30;65;63;58;67;43;58;61;69;71;63;85;60;75;68;48;48;52;67;70;70;69;13;12;14;12;13
2517;237595;M. Friedl;Marco Friedl;23;187;82;Austria;73;78;5;1759;382;CB,LB;CB;SV Werder Bremen;4200000;9000;7000000;SUB;2023.0;32.0;2019;False;Fora;;;Esquerdo;Média;Média;70;40;58;65;74;75;63;32;66;64;45;62;45;42;66;70;67;72;63;72;62;46;66;71;77;44;78;72;55;44;45;60;74;79;72;11;15;6;6;7
2518;235290;K. Bonifazi;Kevin Bonifazi;25;187;85;Italy;73;78;5;1566;332;CB;CB;Bologna;4000000;22000;7100000;CB;2022.0;4.0;2021;False;Fora;;;Direito;Média;Alta;52;35;51;55;75;64;34;30;68;66;36;49;41;34;52;62;52;52;48;69;65;49;73;38;72;30;73;74;35;48;44;69;74;80;75;8;8;7;14;6
4181;241872;S. Barreto;Sergio Barreto;22;183;77;Argentina;71;78;7;1566;340;CB;CB;Independiente;3500000;8000;6000000;CB;2023.0;24.0;2017;False;Fora;;;Direito;Baixa;Alta;72;30;43;49;70;76;34;21;71;61;28;39;31;28;39;55;69;75;67;69;53;47;77;71;77;28;77;69;35;31;44;53;69;71;71;14;9;14;8;14
1999;244383;M. Burda;Mykyta Burda;26;187;80;Ukraine;74;78;4;1477;322;CB;CB;Dynamo Kyiv;5000000;850;11400000;RES;2022.0;26.0;2013;False;Fora;;;Direito;Média;Média;65;23;43;40;77;74;28;17;77;62;27;31;22;27;45;48;63;66;40;74;52;34;68;64;80;21;74;79;27;31;33;68;76;78;71;11;14;13;11;13
2771;236331;E. Cabaco;Erick Cabaco;26;186;75;Uruguay;73;78;5;1610;346;CB;CB;Getafe CF;4000000;20000;8700000;SUB;2024.0;3.0;2020;False;Fora;;;Direito;Baixa;Alta;54;41;48;53;74;76;38;42;73;59;36;46;36;27;61;61;54;54;60;69;52;52;78;67;76;34;87;73;28;39;32;66;76;74;75;11;7;13;14;6
2956;213063;Róber;Roberto Suárez Pier;26;182;74;Spain;73;78;5;1726;366;CB,CDM;CB;Levante UD;4000000;20000;8700000;CB;2023.0;4.0;2019;False;Fora;;;Direito;Média;Média;57;43;61;61;75;69;52;47;69;73;47;56;42;42;70;70;60;54;55;67;61;36;72;60;74;39;69;74;49;52;44;62;77;76;75;13;13;15;16;7
3514;236721;L. Fomba;Lamine Fomba;23;188;68;France;72;78;6;1890;403;CDM,CM;CB;Nîmes Olympique;3400000;5000;6800000;CM;2023.0;12.0;2019;False;Fora;;;Direito;Média;Alta;66;52;63;73;72;77;59;47;70;70;44;71;57;45;64;73;64;68;79;69;77;67;77;82;77;48;71;73;61;62;45;68;70;73;70;14;7;14;9;13
4592;237440;H. Delcroix;Hannes Delcroix;22;185;75;Belgium;71;78;7;1624;358;CB;CB;RSC Anderlecht;3500000;11000;6000000;RES;2024.0;3.0;2017;False;Fora;;;Esquerdo;Média;Média;70;28;57;61;72;70;46;21;67;71;23;55;38;27;66;67;67;72;65;69;67;45;75;69;73;26;64;73;36;51;33;69;69;75;70;10;11;7;8;8
3695;234843;M. Leitsch;Maxim Leitsch;23;188;75;Germany;72;78;6;1717;386;CB,LB;CB;VfL Bochum 1848;3400000;14000;6800000;CB;2023.0;29.0;2016;False;Fora;;;Esquerdo;Média;Alta;87;37;55;63;73;71;59;29;68;63;30;60;44;35;60;68;84;89;59;69;61;56;63;69;74;35;66;73;44;40;39;67;74;75;72;12;14;14;7;12
3843;248831;M. Diaby;Mohamed Diaby;24;197;77;France;71;78;7;1539;335;CDM;CB;FC Paços de Ferreira;3500000;6000;8100000;SUB;2022.0;24.0;2018;False;Fora;;;Direito;Média;Alta;33;45;53;51;74;79;39;41;63;67;40;50;40;39;55;58;35;32;33;70;30;51;38;84;77;52;86;72;35;46;36;72;75;77;74;9;9;7;8;11
3881;242359;Jorge Fernandes;Jorge Filipe Oliveira Fernandes;24;191;91;Portugal;71;78;7;1483;323;CB;CB;Vitória Guimarães;3500000;6000;8100000;CB;2025.0;44.0;2020;False;Fora;;;Direito;Média;Média;40;34;44;57;70;78;35;25;67;56;45;60;34;32;54;62;38;42;32;68;37;61;71;61;86;24;79;68;26;29;42;63;66;75;73;7;12;6;5;5
3813;230708;J. Worrall;Joe Worrall;24;190;90;England;72;78;6;1490;325;CB;CB;Nottingham Forest;3400000;26000;7100000;CB;2024.0;4.0;2015;False;Fora;;;Direito;Média;Alta;61;25;47;44;72;76;39;20;73;64;30;35;27;29;55;53;58;63;43;70;46;34;76;72;80;22;70;71;27;30;35;62;74;71;73;11;11;5;9;14
3674;228419;M. Andersen;Mads Juel Andersen;23;194;82;Denmark;72;78;6;1533;325;CB;CB;Barnsley;3400000;24000;7000000;RES;2023.0;6.0;2019;False;Fora;;;Direito;Média;Média;47;34;45;49;73;77;35;32;72;61;33;43;34;28;56;58;52;42;44;72;51;45;62;72;80;30;81;76;30;25;37;53;71;73;72;15;13;14;9;15
3383;228681;F. Sierralta;Francisco Sierralta;24;190;83;Chile;72;78;6;1500;331;CB;CB;Watford;3400000;27000;7100000;CB;2023.0;31.0;2020;False;Fora;;;Direito;Média;Alta;53;30;50;52;70;76;57;30;67;66;23;46;23;28;45;63;52;54;51;71;34;38;80;53;85;25;79;72;24;33;40;52;73;67;70;12;10;9;7;13
3250;215703;Marlon;Marlon da Silva Barbosa;25;182;80;Brazil;72;77;5;1747;376;CB;CB;Shakhtar Donetsk;3100000;650;6700000;CB;2026.0;5.0;2021;False;Fora;;;Direito;Média;Média;64;44;59;65;73;71;43;40;71;71;33;64;57;46;68;71;63;65;59;65;59;61;61;62;75;36;75;73;36;51;58;66;74;72;74;8;15;16;13;12
4375;244269;F. Benković;Filip Benković;23;194;91;Croatia;71;77;6;1655;367;CB;CB;Leicester City;2700000;38000;5700000;RES;2023.0;15.0;2018;False;Fora;;;Direito;Média;Média;63;44;55;55;70;80;33;38;72;65;19;52;44;54;65;60;60;65;53;64;42;74;66;66;90;38;74;71;37;54;42;74;70;70;70;15;8;6;10;8
3799;223033;Jorge Meré;Jorge Meré Pérez;24;182;78;Spain;72;77;5;1662;361;CB;CB;1. FC Köln;3200000;15000;6000000;CB;2023.0;22.0;2017;False;Fora;;;Direito;Média;Média;68;30;53;64;73;73;30;22;71;70;33;59;34;33;65;68;59;76;66;68;72;48;81;68;74;27;73;74;25;45;51;63;72;73;71;15;12;11;8;8
2714;228332;H. Choudhury;Hamza Choudhury;23;178;64;England;73;77;4;1823;385;CDM,CM;CB;Leicester City;4000000;48000;7900000;RES;2023.0;20.0;2015;False;Fora;;;Direito;Média;Alta;64;45;62;66;74;74;43;37;64;75;49;63;50;54;66;68;65;64;74;64;71;67;69;70;70;40;88;76;53;59;45;64;75;74;78;9;14;8;10;11
4371;234032;Lluís López;Lluís López Mármol;24;182;79;Spain;71;77;6;1656;361;CB,RB;CB;Real Zaragoza;2700000;6000;4900000;SUB;2023.0;24.0;2021;False;Fora;;;Direito;Média;Média;67;36;56;60;71;71;50;30;72;66;30;55;35;20;63;65;68;66;64;67;65;57;75;66;73;30;72;71;50;55;30;66;71;71;71;8;14;8;6;12
4497;220534;S. Luperto;Sebastiano Luperto;24;191;75;Italy;71;77;6;1745;365;CB;CB;Empoli;2700000;26000;0;CB;2022.0;33.0;2013;True;Fora;;;Esquerdo;Baixa;Média;49;55;60;59;74;68;65;45;71;67;45;56;47;42;58;63;50;48;56;70;61;72;69;64;70;68;69;72;52;51;44;62;73;76;74;12;6;12;11;6
2508;226129;J. Gorenc Stanković;Jon Gorenc Stanković;25;190;78;Slovenia;73;77;4;1701;370;CDM,CB;CB;SK Sturm Graz;3800000;16000;6000000;CDM;2023.0;4.0;2020;False;Fora;;;Direito;Média;Alta;49;46;59;64;75;77;41;44;72;70;39;64;52;29;64;72;50;48;49;67;52;59;55;81;81;38;69;76;53;64;40;75;77;75;74;9;10;12;8;7
3553;223159;R. Dickie;Rob Dickie;25;195;74;England;72;77;5;1635;357;CB;CB;Queens Park Rangers;3100000;12000;6100000;CB;2024.0;4.0;2020;False;Fora;;;Direito;Média;Média;54;44;51;59;72;77;51;32;69;65;26;56;27;33;56;65;53;54;55;72;50;64;80;73;83;59;67;73;29;31;49;63;72;73;74;12;7;11;7;7
2901;231235;K. Amian;Kelvin Amian;23;180;78;France;73;77;4;1905;410;CB,RB;CB;Spezia;3900000;12000;7300000;RM;2026.0;27.0;2021;False;Fora;;;Direito;Média;Média;79;48;63;68;73;79;66;43;70;71;46;65;69;39;60;69;77;80;72;74;76;72;79;84;79;35;72;72;65;55;42;70;73;73;73;7;8;14;14;11
3542;239550;A. Gravillon;Andreaw Gravillon;23;185;80;France;72;77;5;1621;353;CB;CB;Stade de Reims;3200000;42000;0;CB;2022.0;6.0;2019;True;Fora;;;Direito;Média;Média;62;42;48;54;72;75;41;36;72;62;42;48;36;36;51;61;59;65;55;68;49;59;78;57;86;44;70;72;24;36;42;65;70;73;72;11;14;13;13;6
2969;246914;R. Rojas;Robert Rojas;25;176;75;Paraguay;73;77;4;1864;403;CB,RB;CB;River Plate;3800000;12000;5600000;SUB;2023.0;2.0;2019;False;Fora;;;Direito;Baixa;Alta;79;53;60;63;73;75;62;49;79;66;45;59;33;32;60;64;78;80;71;69;70;68;90;75;75;47;72;70;61;59;55;72;74;73;71;15;11;13;12;6
3532;213697;P. McNair;Paddy McNair;26;183;72;Northern Ireland;72;77;5;1927;406;CB,CDM,CM;CB;Middlesbrough;3100000;19000;6100000;CM;2022.0;17.0;2018;False;Northern Ireland;CDM;17.0;Direito;Média;Alta;63;62;65;67;73;76;64;58;70;68;45;67;63;58;66;68;64;62;62;72;63;69;78;81;74;68;74;72;59;64;64;66;74;74;71;14;8;11;8;14
3909;241070;N. Maraš;Nikola Maraš;25;189;79;Serbia;71;77;6;1597;356;CB;CB;Rayo Vallecano;2600000;7000;0;SUB;2022.0;2.0;2020;True;Fora;;;Direito;Média;Média;67;37;50;55;72;75;31;38;72;70;28;49;24;28;51;60;66;68;65;64;55;48;80;74;77;29;71;66;28;46;32;68;72;73;76;10;9;12;11;14
3082;240064;O. Ba;Ousseynou Ba;25;192;84;Senegal;73;77;4;1619;352;CB;CB;Olympiacos CFP;3800000;1000;8300000;SUB;2024.0;24.0;2019;False;Fora;;;Direito;Baixa;Alta;69;31;46;55;72;79;34;26;73;57;29;44;38;30;53;67;68;69;63;62;65;45;79;72;85;27;74;72;29;37;42;66;70;74;75;9;13;15;12;11
4360;229150;P. Hatzidiakos;Pantelis Hatzidiakos;24;181;74;Greece;71;77;6;1801;394;CB;CB;AZ Alkmaar;2700000;6000;4600000;SUB;2024.0;3.0;2014;False;Fora;;;Direito;Média;Média;72;52;65;63;69;73;56;45;72;76;40;58;36;37;70;68;68;75;67;72;65;75;76;73;73;56;73;70;36;66;40;70;69;68;67;9;14;11;11;9
3616;244068;K. Schlotterbeck;Keven Schlotterbeck;24;189;84;Germany;72;76;4;1539;342;CB;CB;SC Freiburg;3000000;15000;5600000;RES;2022.0;31.0;2018;False;Fora;;;Esquerdo;Média;Média;66;26;51;53;74;72;25;23;72;65;21;49;29;32;59;57;53;76;54;70;55;33;62;64;79;26;66;71;24;58;39;68;73;78;70;13;14;11;10;8
4277;229705;J. Duverne;Jean-Kévin Duverne;23;184;71;France;71;76;5;1690;366;CB;CB;Stade Brestois 29;2600000;10000;5400000;SUB;2023.0;2.0;2019;False;Fora;;;Direito;Média;Média;61;35;59;66;72;73;47;29;72;73;32;65;46;28;62;67;61;61;67;65;66;49;79;76;75;33;64;70;53;54;33;69;71;73;71;13;9;8;6;12
3285;223641;T. Baumgartl;Timo Baumgartl;25;190;89;Germany;72;76;4;1582;348;CB;CB;1. FC Union Berlin;2900000;11000;0;CB;2022.0;25.0;2019;True;Fora;;;Direito;Média;Média;63;34;55;49;72;75;33;26;72;70;26;44;31;28;67;57;59;67;45;67;35;60;72;65;83;27;70;71;32;55;34;62;72;73;72;13;15;14;16;11
3601;258782;A. Ismajli;Ardian Ismajli;24;185;76;Albania;72;76;4;1597;350;CB;CB;Empoli;3000000;25000;5600000;CB;2025.0;34.0;2021;False;Fora;;;Direito;Média;Média;72;28;49;61;74;66;28;22;69;67;23;58;41;26;63;59;70;74;67;71;71;48;68;63;65;23;71;76;24;38;31;67;75;75;73;9;14;10;12;13
3592;260314;T. Kacharaba;Taras Kacharaba;26;189;79;Ukraine;72;76;4;1565;354;CB;CB;SK Slavia Praha;2900000;700;6300000;SUB;2022.0;30.0;2019;False;Fora;;;Direito;Média;Média;72;34;47;55;71;75;27;39;73;62;31;51;41;20;58;62;69;75;51;68;55;35;71;66;80;22;76;72;31;41;31;65;65;74;73;7;11;9;14;5
